home_team,away_team,home_score,away_score,home_rating_before,away_rating_before,home_rating_after,away_rating_after,home_change,away_change
KIF Kolding,Aalborg Håndbold,16,36,1581.5271556458529,1957.6936810639272,1581.5271556458529,1957.6936810639272,0.0,0.0
SAH – Skanderborg AGF,KIF Kolding,33,31,1389.899845327507,1581.5271556458529,1398.999184140855,1572.4278168325047,9.099338813348211,-9.099338813348211
TMS Ringsted,GOG,38,33,1514.8253448443425,3000.0,1528.8253448443425,2986.0,14.0,-14.0
Ribe-Esbjerg HH,TMS Ringsted,28,25,1589.3908693263998,1528.8253448443425,1594.253368515101,1523.962845655641,4.862499188701437,-4.862499188701437
Fredericia Håndboldklub,Bjerringbro-Silkeborg,27,32,1717.556776726736,1764.0950920713967,1710.2186204245263,1771.4332483736064,-7.3381563022097,7.3381563022097
GOG,TTH Holstebro,29,29,2995.342371543961,1610.2810529551532,2988.342371543961,1617.2810529551532,-7.0,7.0
"Grindsted GIF, Håndbold",Skive fH,31,32,1392.560654411796,1347.1385643723459,1383.6775632991332,1356.0216554850085,-8.883091112662761,8.883091112662761
SAH – Skanderborg AGF,GOG,34,36,1407.0642302036404,2998.4561350877434,1407.0642302036404,2998.4561350877434,0.0,0.0
Bjerringbro-Silkeborg,Nordsjælland Håndbold,29,28,1771.4332483736064,1461.8849878026485,1771.4332483736064,1461.8849878026485,0.0,0.0
Skjern Håndbold,SAH – Skanderborg AGF,21,23,1723.5093845618017,1407.0642302036404,1709.5093845618017,1421.0642302036404,-14.0,14.0
"Grindsted GIF, Håndbold",Nordsjælland Håndbold,26,30,1383.6775632991332,1461.8849878026485,1376.8714480307922,1468.6911030709896,-6.806115268340943,6.806115268340943
Aalborg Håndbold,Skjern Håndbold,30,27,1957.6936810639272,1709.5093845618017,1959.4041848826914,1707.7988807430374,1.71050381876429,-1.71050381876429
Mors-Thy Håndbold,SAH – Skanderborg AGF,29,31,1642.7845146976254,1421.0642302036404,1630.9396139181265,1432.9091309831392,-11.844900779498948,11.844900779498948
GOG,Sønderjyske Herrehåndbold,30,29,3000.0,1399.2951946256571,3000.0,1399.2951946256571,0.0,0.0
Mors-Thy Håndbold,Ribe-Esbjerg HH,29,29,1630.9396139181265,1594.253368515101,1629.2032849953557,1595.9896974378719,-1.7363289227708267,1.7363289227708267
TTH Holstebro,Aalborg Håndbold,33,36,1617.2810529551532,1959.4041848826914,1614.9087215715358,1961.7765162663088,-2.372331383617359,2.3723313836173583
Nordsjælland Håndbold,TTH Holstebro,32,30,1468.6911030709896,1614.9087215715358,1477.0275590617987,1606.5722655807267,8.336455990809176,-8.336455990809176
Nordsjælland Håndbold,Ribe-Esbjerg HH,29,25,1477.0275590617987,1595.9896974378719,1484.9061229865167,1588.1111335131538,7.87856392471803,-7.87856392471803
"Grindsted GIF, Håndbold",Fredericia Håndbold Klub,29,35,1376.8714480307922,1402.8588229773686,1369.1880359298946,1410.5422350782662,-7.683412100897517,7.683412100897517
Skjern Håndbold,Aalborg Håndbold,22,22,1707.7988807430374,1961.7765162663088,1710.9457050198284,1958.6296919895178,3.1468242767909578,-3.1468242767909578
TTH Holstebro,GOG,27,34,1620.296843571734,3000.0,1620.296843571734,3000.0,0.0,0.0
KIF Kolding,TMS Ringsted,31,31,1572.4278168325047,1523.962845655641,1570.4936053167335,1525.8970571714124,-1.934211515771309,1.934211515771309
TTH Holstebro,Bjerringbro-Silkeborg,31,33,1620.296843571734,1771.4332483736064,1614.7159351724054,1777.014156772935,-5.580908399328544,5.580908399328544
Fredericia Håndbold Klub,TMS Ringsted,34,28,1410.5422350782662,1525.8970571714124,1418.3601960894312,1518.0790961602474,7.817961011164854,-7.817961011164854
KIF Kolding,Grindsted GIF,28,28,1570.4936053167335,1360.6323769409653,1565.8479366800207,1365.278045577678,-4.645668636712907,4.645668636712907
SAH – Skanderborg AGF,TMS Ringsted,35,31,1432.9091309831392,1518.0790961602474,1440.2199863981145,1510.7682407452721,7.310855414975418,-7.310855414975418
KIF Kolding,Fredericia Håndbold Klub,21,29,1565.8479366800207,1418.3601960894312,1555.2501426380989,1428.957990131353,-10.597794041921905,10.597794041921905
Ribe-Esbjerg HH,TMS Ringsted,36,29,1588.1111335131538,1510.7682407452721,1592.6917729146535,1506.1876013437725,4.580639401499586,-4.580639401499586
Sønderjyske Herrehåndbold,Mors-Thy Håndbold,30,35,1399.2951946256571,1629.2032849953557,1395.037650543868,1633.4608290771448,-4.257544081789065,4.2575440817890655
TTH Holstebro,Grindsted GIF,37,27,1614.7159351724054,1365.278045577678,1616.4053786272138,1363.5886021228696,1.6894434548085808,-1.6894434548085808
Bjerringbro-Silkeborg,Ribe-Esbjerg HH,33,32,1777.014156772935,1592.6917729146535,1779.7975407241158,1589.9083889634726,2.783383951180872,-2.783383951180872
Skanderborg AGF,Sønderjyske Herrehåndbold,26,26,1359.8989842761418,1395.037650543868,1359.3693138694396,1395.5673209505703,-0.5296704067022009,0.5296704067022009
Bjerringbro-Silkeborg,Fredericia Håndboldklub,25,36,1779.7975407241158,1710.2186204245263,1770.5086148630828,1719.5075462855593,-9.288925861033103,9.288925861033103
SAH – Skanderborg AGF,Mors-Thy Håndbold,38,38,1440.2199863981145,1633.4608290771448,1442.3464325551222,1631.3343829201372,2.126446157007707,-2.126446157007707
Nordsjælland Håndbold,Grindsted GIF,30,24,1484.9061229865167,1363.5886021228696,1488.7479886360074,1359.7467364733789,3.841865649490728,-3.841865649490728
Skjern Håndbold,Mors-Thy Håndbold,25,25,1710.9457050198284,1631.3343829201372,1708.4882348085537,1633.791853131412,-2.4574702112748144,2.4574702112748144
Sønderjyske Herrehåndbold,Ribe-Esbjerg HH,36,32,1395.5673209505703,1589.9083889634726,1404.712250893187,1580.7634590208559,9.144929942616757,-9.144929942616757
Aalborg Håndbold,Bjerringbro-Silkeborg,38,28,1958.6296919895178,1770.5086148630828,1961.3492578937937,1767.789048958807,2.7195659042758904,-2.7195659042758904
KIF Kolding,Mors-Thy Håndbold,28,28,1555.2501426380989,1633.791853131412,1555.4496433743866,1633.5923523951242,0.19950073628765908,-0.19950073628765908
Nordsjælland Håndbold,TMS Ringsted,34,32,1488.7479886360074,1506.1876013437725,1494.9209741294978,1500.014615850282,6.172985493490453,-6.172985493490453
Ribe-Esbjerg HH,Grindsted GIF,33,27,1580.7634590208559,1359.7467364733789,1582.9303780820583,1357.5798174121765,2.166919061202385,-2.166919061202385
TTH Holstebro,SAH – Skanderborg AGF,35,31,1616.4053786272138,1442.3464325551222,1619.3611883332028,1439.3906228491333,2.9558097059888606,-2.9558097059888606
Skanderborg AGF,Nordsjælland Håndbold,32,28,1359.3693138694396,1494.9209741294978,1367.5265817618085,1486.7637062371289,8.157267892368978,-8.157267892368978
Aalborg Håndbold,Mors-Thy Håndbold,36,29,1961.3492578937937,1633.5923523951242,1961.3492578937937,1633.5923523951242,0.0,0.0
SAH – Skanderborg AGF,Grindsted GIF,28,28,1439.3906228491333,1357.5798174121765,1436.8962013177925,1360.0742389435172,-2.4944215313408753,2.4944215313408753
Skjern Håndbold,Bjerringbro-Silkeborg,29,33,1708.4882348085537,1767.789048958807,1701.3644884862779,1774.9127952810827,-7.123746322275746,7.123746322275746
Sønderjyske Herrehåndbold,TMS Ringsted,28,27,1404.712250893187,1500.014615850282,1412.1933306244662,1492.533536119003,7.481079731279197,-7.481079731279197
KIF Kolding,Bjerringbro-Silkeborg,30,30,1555.4496433743866,1774.9127952810827,1558.016624326419,1772.3458143290502,2.5669809520324938,-2.5669809520324938
Aalborg Håndbold,Mors-Thy Håndbold,34,27,1961.3492578937937,1633.5923523951242,1961.3492578937937,1633.5923523951242,0.0,0.0
Bjerringbro-Silkeborg,TTH Holstebro,29,29,1772.3458143290502,1619.3611883332028,1768.65567261232,1623.051330049933,-3.6901417167302366,3.6901417167302366
GOG,Fredericia Håndboldklub,31,28,2999.9729568,1727.0081655955134,2999.9729568,1727.0081655955134,0.0,0.0
SAH – Skanderborg AGF,Skjern Håndbold,30,26,1436.8962013177925,1701.3644884862779,1447.219268542223,1691.0414212618473,10.323067224430554,-10.323067224430554
Skive fH,Grindsted GIF,29,37,1356.0216554850085,1360.0742389435172,1347.9697388871114,1368.1261555414144,-8.051916597897053,8.051916597897053
Fredericia Håndbold Klub,Aalborg Håndbold,26,32,1428.957990131353,1961.3492578937937,1428.957990131353,1961.3492578937937,0.0,0.0
Bjerringbro-Silkeborg,Mors-Thy Håndbold,32,28,1768.65567261232,1633.5923523951242,1772.266608832671,1629.9814161747731,3.6109362203511113,-3.6109362203511113
TTH Holstebro,GOG,35,36,1646.7740650935755,3000.0,1646.7740650935755,3000.0,0.0,0.0
Aalborg Håndbold,GOG,32,27,1982.9609425582112,3000.0,1996.9609425582112,2986.0,14.0,-14.0
GOG,Nordsjælland Håndbold,35,32,2997.771261568455,1505.2242766986403,2997.771261568455,1505.2242766986403,0.0,0.0
Mors-Thy Håndbold,TMS Ringsted,39,32,1629.9814161747731,1492.533536119003,1633.552291789836,1488.96266050394,3.5708756150630614,-3.5708756150630614
Skjern Håndbold,Aalborg Håndbold,29,31,1691.0414212618473,1996.9609425582112,1688.0608692196263,1999.9414946004322,-2.9805520422210883,2.9805520422210874
"Grindsted GIF, Håndbold",Skjern Håndbold,24,30,1369.1880359298946,1688.0608692196263,1366.425099529162,1690.8238056203588,-2.7629364007325083,2.7629364007325083
KIF Kolding,TTH Holstebro,31,34,1558.016624326419,1646.7740650935755,1551.3877493313073,1653.4029400886873,-6.628874995111774,6.628874995111774
Aalborg Håndbold,Sønderjyske Herrehåndbold,34,32,1999.9414946004322,1412.1933306244662,1999.9414946004322,1412.1933306244662,0.0,0.0
GOG,Fredericia Håndbold Klub,30,27,3000.0,1439.1359866844762,3000.0,1439.1359866844762,0.0,0.0
Skjern Håndbold,Nordsjælland Håndbold,31,29,1690.8238056203588,1505.2242766986403,1693.585733534474,1502.4623487845251,2.761927914115129,-2.761927914115129
Fredericia Håndbold Klub,Ribe-Esbjerg HH,22,29,1439.1359866844762,1582.9303780820583,1433.4317324599556,1588.6346323065789,-5.704254224520622,5.704254224520622
Nordsjælland Håndbold,Fredericia Håndbold Klub,32,34,1502.4623487845251,1433.4317324599556,1493.1826344302724,1442.7114468142083,-9.27971435425277,9.27971435425277
TTH Holstebro,KIF Kolding,37,27,1653.4029400886873,1551.3877493313073,1657.5690848839633,1547.2216045360312,4.166144795276017,-4.166144795276017
Sønderjyske Herrehåndbold,Ribe-Esbjerg HH,26,24,1412.1933306244662,1588.6346323065789,1421.0375444927256,1579.7904184383194,8.844213868259493,-8.844213868259493
TMS Ringsted,Nordsjælland Håndbold,24,24,1488.96266050394,1493.1826344302724,1487.9135560659024,1494.23173886831,-1.0491044380376169,1.0491044380376169
TTH Holstebro,Ribe-Esbjerg HH,39,30,1657.5690848839633,1579.7904184383194,1662.1424032876764,1575.2171000346063,4.573318403713182,-4.573318403713182
Bjerringbro-Silkeborg,Fredericia Håndbold Klub,33,33,1772.266608832671,1442.7114468142083,1765.266608832671,1449.7114468142083,-7.0,7.0
"Grindsted GIF, Håndbold",Mors-Thy Håndbold,31,31,1366.425099529162,1633.552291789836,1369.7928363591413,1630.1845549598568,3.3677368299793233,-3.3677368299793224
TMS Ringsted,Sønderjyske Herrehåndbold,33,32,1487.9135560659024,1421.0375444927256,1492.670039071473,1416.281061487155,4.7564830055706295,-4.7564830055706295
Nordsjælland Håndbold,GOG,30,30,1510.5083468414186,3000.0,1517.5083468414186,2993.0,7.0,-7.0
Ribe-Esbjerg HH,Bjerringbro-Silkeborg,28,33,1575.2171000346063,1765.266608832671,1570.2899317824138,1770.1937770848635,-4.927168252192516,4.927168252192516
Aalborg Håndbold,TTH Holstebro,28,23,1999.9414946004322,1662.1424032876764,1999.9414946004322,1662.1424032876764,0.0,0.0
GOG,Skjern Håndbold,25,19,3000.0,1702.353314900759,3000.0,1702.353314900759,0.0,0.0
"Grindsted GIF, Håndbold",Skive fH,27,26,1369.7928363591413,1347.9697388871114,1375.3062083216112,1342.4563669246415,5.513371962469895,-5.513371962469895
Ribe-Esbjerg HH,Nordsjælland Håndbold,32,35,1570.2899317824138,1517.5083468414186,1561.283201155405,1526.5150774684273,-9.006730627008718,9.006730627008718
Sønderjyske Herrehåndbold,SAH – Skanderborg AGF,32,25,1416.281061487155,1447.219268542223,1422.6808233656802,1440.819506663698,6.399761878525141,-6.399761878525141
TMS Ringsted,Mors-Thy Håndbold,35,29,1492.670039071473,1630.1845549598568,1500.8602829383979,1621.9943110929319,8.190243866924847,-8.190243866924847
GOG,Bjerringbro-Silkeborg,31,30,3000.0,1779.5291659603859,3000.0,1779.5291659603859,0.0,0.0
Mors-Thy Håndbold,Skjern Håndbold,37,37,1621.9943110929319,1702.353314900759,1622.2243423569034,1702.1232836367874,0.2300312639714942,-0.23003126397149343
"Grindsted GIF, Håndbold",SAH – Skanderborg AGF,21,32,1375.3062083216112,1440.819506663698,1368.2868317337582,1447.838883251551,-7.019376587852943,7.019376587852943
Sønderjyske Herrehåndbold,KIF Kolding,35,28,1422.6808233656802,1547.2216045360312,1430.6531084893422,1539.2493194123692,7.972285123661896,-7.972285123661896
Bjerringbro-Silkeborg,Sønderjyske Herrehåndbold,31,31,1779.5291659603859,1430.6531084893422,1772.5291659603859,1437.6531084893422,-7.0,7.0
"Grindsted GIF, Håndbold",TMS Ringsted,32,30,1368.2868317337582,1500.8602829383979,1376.394065713996,1492.75304895816,8.107233980237945,-8.107233980237945
TTH Holstebro,Skjern Håndbold,30,30,1662.1424032876764,1702.1232836367874,1661.6940820775415,1702.5716048469224,-0.44832121013493564,0.44832121013493564
Sønderjyske Herrehåndbold,TTH Holstebro,33,35,1437.6531084893422,1661.6940820775415,1433.2969968456239,1666.0501937212598,-4.356111643718254,4.356111643718254
Aalborg Håndbold,SAH – Skanderborg AGF,35,27,1999.9414946004322,1447.838883251551,1999.9414946004322,1447.838883251551,0.0,0.0
Fredericia Håndboldklub,TTH Holstebro,28,32,1727.0081655955134,1666.0501937212598,1717.864071668026,1675.1942876487474,-9.14409392748746,9.14409392748746
Nordsjælland Håndbold,Sønderjyske Herrehåndbold,23,22,1526.5150774684273,1433.2969968456239,1530.8290137139643,1428.983060600087,4.313936245536903,-4.313936245536903
TMS Ringsted,"Grindsted GIF, Håndbold",31,36,1492.75304895816,1376.394065713996,1482.678218039658,1386.468896632498,-10.074830918501954,10.074830918501954
GOG,TTH Holstebro,31,30,3000.0,1693.162130580285,3000.0,1693.162130580285,0.0,0.0
Aalborg Håndbold,Skjern Håndbold,29,29,1999.9414946004322,1702.5716048469224,1992.9414946004322,1709.5716048469224,-7.0,7.0
Fredericia Håndbold Klub,"Grindsted GIF, Håndbold",34,22,1449.7114468142083,1386.468896632498,1454.5289719711557,1381.6513714755506,4.817525156947264,-4.817525156947264
Ribe-Esbjerg HH,Skjern Håndbold,29,32,1561.283201155405,1709.5716048469224,1555.6544463374225,1715.200359664905,-5.628754817982511,5.628754817982511
GOG,KIF Kolding,32,28,2999.7513702573483,1543.6878633227705,2999.7513702573483,1543.6878633227705,0.0,0.0
Mors-Thy Håndbold,Nordsjælland Håndbold,40,34,1622.2243423569034,1530.8290137139643,1626.5689008357022,1526.4844552351656,4.344558478798622,-4.344558478798622
Ribe-Esbjerg HH,GOG,32,30,1570.575747509497,3000.0,1584.575747509497,2986.0,14.0,-14.0
Skjern Håndbold,GOG,38,27,1719.3511005491105,2991.912029094552,1733.3511005491105,2977.912029094552,14.0,-14.0
TTH Holstebro,Aalborg Håndbold,31,37,1693.162130580285,1992.9414946004322,1690.0784238958236,1996.0252012848937,-3.0837066844615295,3.0837066844615295
Bjerringbro-Silkeborg,Skjern Håndbold,36,32,1772.5291659603859,1733.3511005491105,1777.7509744614765,1728.1292920480198,5.221808501090573,-5.221808501090573
Skjern Håndbold,KIF Kolding,38,22,1728.1292920480198,1543.6878633227705,1730.9106760454356,1540.9064793253547,2.7813839974158094,-2.7813839974158094
Mors-Thy Håndbold,GOG,35,27,1638.9704229215915,2985.892463447345,1652.9704229215915,2971.892463447345,14.0,-14.0
Aalborg Håndbold,Grindsted GIF,37,31,1996.0252012848937,1368.1261555414144,1996.0252012848937,1368.1261555414144,0.0,0.0
KIF Kolding,Skjern Håndbold,27,42,1540.9064793253547,1730.9106760454356,1535.978549830252,1735.8386055405383,-4.927929495102641,4.927929495102642
TMS Ringsted,Bjerringbro-Silkeborg,31,29,1482.678218039658,1777.7509744614765,1493.5154403475447,1766.91375215359,10.837222307886549,-10.837222307886549
Fredericia Håndbold Klub,KIF Kolding,26,20,1454.5289719711557,1535.978549830252,1461.7773248791884,1528.7301969222192,7.248352908032816,-7.248352908032816
Mors-Thy Håndbold,Aalborg Håndbold,35,34,1652.9704229215915,1996.0252012848937,1664.613743198095,1984.38188100839,11.643320276503475,-11.643320276503475
Fredericia Håndbold Klub,Mors-Thy Håndbold,32,35,1461.7773248791884,1664.613743198095,1457.064976706946,1669.3260913703375,-4.712348172242368,4.712348172242368
Nordsjælland Håndbold,SAH – Skanderborg AGF,29,37,1526.4844552351656,1447.838883251551,1517.0432096258407,1457.2801288608757,-9.441245609324726,9.441245609324726
"Grindsted GIF, Håndbold",Sønderjyske Herrehåndbold,30,30,1381.6513714755506,1428.983060600087,1381.3265438528429,1429.3078882227946,-0.32482762270779086,0.32482762270779086
Nordsjælland Håndbold,Ribe-Esbjerg HH,25,29,1517.0432096258407,1584.575747509497,1510.0577562622861,1591.5612008730516,-6.985453363554576,6.9854533635545755
Sønderjyske Herrehåndbold,Fredericia Håndbold Klub,29,30,1429.3078882227946,1457.064976706946,1421.6542073093283,1464.7186576204124,-7.653680913466257,7.653680913466257
TTH Holstebro,Sønderjyske Herrehåndbold,28,32,1690.0784238958236,1421.6542073093283,1677.4488970571704,1434.2837341479815,-12.629526838653122,12.629526838653122
"Grindsted GIF, Håndbold",Aalborg Håndbold,33,36,1381.3265438528429,1984.38188100839,1381.3265438528429,1984.38188100839,0.0,0.0
Mors-Thy Håndbold,Fredericia Håndbold Klub,33,33,1669.3260913703375,1464.7186576204124,1664.7686864833388,1469.276062507411,-4.557404886998741,4.557404886998741
GOG,Skjern Håndbold,26,28,2982.126751849255,1748.4790964475842,2968.126751849255,1762.4790964475842,-14.0,14.0
SAH – Skanderborg AGF,Ribe-Esbjerg HH,25,25,1457.2801288608757,1591.5612008730516,1458.4160508706802,1590.425278863247,1.135922009804553,-1.135922009804553
Fredericia Håndboldklub,GOG,27,28,1734.4202717696312,2977.5403944738246,1734.4202717696312,2977.5403944738246,0.0,0.0
Ribe-Esbjerg HH,Grindsted GIF,31,21,1590.425278863247,1368.1261555414144,1592.5706535914403,1365.9807808132211,2.145374728193211,-2.145374728193211
Sønderjyske Herrehåndbold,TMS Ringsted,36,30,1434.2837341479815,1493.5154403475447,1441.158826812134,1486.640347683392,6.875092664152661,-6.875092664152661
TTH Holstebro,Bjerringbro-Silkeborg,35,32,1677.4488970571704,1766.91375215359,1684.8319066227903,1759.53074258797,7.383009565619849,-7.383009565619849
GOG,Bjerringbro-Silkeborg,30,27,2989.2208370300186,1771.9660613042463,2989.2208370300186,1771.9660613042463,0.0,0.0
Bjerringbro-Silkeborg,KIF Kolding,33,27,1771.9660613042463,1528.7301969222192,1773.7596987826282,1526.9365594438373,1.7936374783819446,-1.7936374783819446
Bjerringbro-Silkeborg,TMS Ringsted,28,28,1773.7596987826282,1486.640347683392,1766.7596987826282,1493.640347683392,-7.0,7.0
Fredericia Håndbold Klub,Nordsjælland Håndbold,32,23,1469.276062507411,1510.0577562622861,1475.841194962493,1503.4926238072042,6.5651324550818995,-6.5651324550818995
GOG,Aalborg Håndbold,33,27,2997.512032353677,1992.9230880080222,2997.512032353677,1992.9230880080222,0.0,0.0
"Grindsted GIF, Håndbold",TTH Holstebro,27,30,1381.3265438528429,1684.8319066227903,1378.3054339473779,1687.8530165282552,-3.021109905464885,3.021109905464884
